Name,Type,Cuisine,Area,Address,Phone,Website,Opening Hours,OSM Rating,Latitude,Longitude,Google Maps,Google Rating,Google Reviews,Price Range,Special Notes,Source
Esho Chaa Khai,Tea Stall / Tea House,Café / Bakery / Dessert,Sector 16 / Lakeside,"Lakeside area, Uttara",,N/A,2:00 PM – 9:00 PM,N/A,23.855,90.404,N/A,4.7,3,,"Tea & coffee, lakeside stall, small cozy spot",
Estetico Cafe,Cafe,,Bashundhara,,,,,,23.8125482,90.4255233,"https://www.google.com/maps?q=23.8125482,90.4255233",N/A,N/A,N/A,N/A,OpenStreetMap
Euro Quisino Restaurent,Restaurant,regional,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Euroasia Restaurant,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Excellent Sweets,Restaurant,,Bashundhara,,,,,,23.8120121,90.4219495,"https://www.google.com/maps?q=23.8120121,90.4219495",N/A,N/A,N/A,N/A,OpenStreetMap
Exclusive Sweets Ltd,Fast Food,,Bashundhara,,,,,,23.8117815,90.4222226,"https://www.google.com/maps?q=23.8117815,90.4222226",N/A,N/A,N/A,N/A,OpenStreetMap
FBS Food Court,Restaurant,regional,Elephant Road,,,,,,23.7354496,90.3926624,"https://www.google.com/maps?q=23.7354496,90.3926624",N/A,N/A,N/A,N/A,OpenStreetMap
FFC,Fast Food,,Unknown,,+8801712-310666,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
FI Momo's Point,Restaurant,,Mohammadpur,,,,,,23.7597418,90.3619494,"https://www.google.com/maps?q=23.7597418,90.3619494",N/A,N/A,N/A,N/A,OpenStreetMap
FUCHKA-WALI,Restaurant,,Gulshan,,,,,,23.7908157,90.4066205,"https://www.google.com/maps?q=23.7908157,90.4066205",N/A,N/A,N/A,N/A,OpenStreetMap
Fabia Fast Food,Fast Food,,Other Dhaka,,,,,,23.7877795,90.3884328,"https://www.google.com/maps?q=23.7877795,90.3884328",N/A,N/A,N/A,N/A,OpenStreetMap
Fajitas,Restaurant,,Mirpur,,,,,,23.8104286,90.3615256,"https://www.google.com/maps?q=23.8104286,90.3615256",N/A,N/A,N/A,N/A,OpenStreetMap
Fakhruddin Biriyani,Casual Dining,Bengali / Mughlai,Gulshan 1,"37, South Gulshan, Circle-1",+880 1715-553330,N/A,12:00 PM – 10:30 PM,N/A,,,N/A,3.9,2724,৳৳ Mid-range,"Oldest biriyani brand in Dhaka, kacchi, parata, kabab, pre-order recommended",
Fakhruddin Convention Center,Restaurant,regional,Dhanmondi,"House 3, Road 3",+88029665238,https://www.fakruddin.com/domestic_branch.php,10:00-22:00,,23.7404416,90.3827683,"https://www.google.com/maps?q=23.7404416,90.3827683",N/A,N/A,N/A,N/A,OpenStreetMap
Fakhruddin er Biriyani,Restaurant,,Other Dhaka,,,,,,23.7417632,90.4080377,"https://www.google.com/maps?q=23.7417632,90.4080377",N/A,N/A,N/A,N/A,OpenStreetMap
Fakruddin Biriyani,Restaurant,regional,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Fakuddin Biriyani,Restaurant,,Other Dhaka,"2, Road 5",+8801842955553,,,,23.8569994,90.4026304,"https://www.google.com/maps?q=23.8569994,90.4026304",N/A,N/A,N/A,N/A,OpenStreetMap
Falguni restarurant,Restaurant,asian,Uttara,,,,,,23.8809145,90.4005052,"https://www.google.com/maps?q=23.8809145,90.4005052",N/A,N/A,N/A,N/A,OpenStreetMap
Famous Raja Tea,Café / Coffee Shop,Café / Bakery / Dessert,Mirpur-2,Dhaka 1216,+880 1976-745265,N/A,12:00 PM – 11:30 PM,N/A,23.804,90.3637,N/A,3.8,1597,৳৳ Mid-range,"Viral tea stall, jafrani milk tea, kulfi",
Famous Sweets,Fast Food,,Bashundhara,,,,,,23.8117897,90.4223336,"https://www.google.com/maps?q=23.8117897,90.4223336",N/A,N/A,N/A,N/A,OpenStreetMap
"Faruq Hotel and Restaurant, Dhaka - Mawa Hwy, Dhaka",Restaurant,,Postogola,,,,,,23.695016,90.4362211,"https://www.google.com/maps?q=23.695016,90.4362211",N/A,N/A,N/A,N/A,OpenStreetMap
Farzi Cafe Dhaka,Restaurant,regional;international;kebab;chicken;indian;asian;spicy;modern,Gulshan,"54, Gulshan Avenue",+88001313761387,https://farzidhaka.com,,,23.781267,90.4168223,"https://www.google.com/maps?q=23.781267,90.4168223",N/A,N/A,N/A,N/A,OpenStreetMap
Fast Food,Restaurant,,Mirpur,,,,,,23.7984195,90.3519573,"https://www.google.com/maps?q=23.7984195,90.3519573",N/A,N/A,N/A,N/A,OpenStreetMap
Fast Food & Becary,Fast Food,,Jatrabari,,,,,,23.7102254,90.4245651,"https://www.google.com/maps?q=23.7102254,90.4245651",N/A,N/A,N/A,N/A,OpenStreetMap
Fast Food Corner,Fast Food,,New Market,Dhaka New Market,,,"Mo, We-Su 08:00-23:00",,23.732436,90.3839093,"https://www.google.com/maps?q=23.732436,90.3839093",N/A,N/A,N/A,N/A,OpenStreetMap
Fast Food Shop,Fast Food,,Eskaton,,,,,,23.7511275,90.4093775,"https://www.google.com/maps?q=23.7511275,90.4093775",N/A,N/A,N/A,N/A,OpenStreetMap
Fat Burger,Restaurant,burger,Unknown,"Road 2 Niketon,Block A",,,10:00-21:00,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Fiesta,Restaurant,,Gulshan,,,,,,23.7930458,90.4153927,"https://www.google.com/maps?q=23.7930458,90.4153927",N/A,N/A,N/A,N/A,OpenStreetMap
Fire & Forks,Steakhouse,Western / Fast Food,Mirpur-1,"Zoo Road, Dhaka",+880 1408-486266,N/A,12:00 PM – 10:30 PM,N/A,23.8009,90.3637,N/A,3.9,381,,"Budget steaks, chicken platter, grill",
Fire & Forks Uttara,Steakhouse,Western / Grill & Steak,Sector 11,60 Sonargaon Janapath Rd,+880 1327-187483,N/A,12:30 PM – 10:30 PM,N/A,23.855,90.404,N/A,3.6,26,,"Budget steak, grill, open space",
Fire and Forks,Restaurant,,Mirpur,,,,,,23.8007548,90.3550034,"https://www.google.com/maps?q=23.8007548,90.3550034",N/A,N/A,N/A,N/A,OpenStreetMap
Fire on Ice,Cafe,,Other Dhaka,,,,,,23.8591536,90.4008281,"https://www.google.com/maps?q=23.8591536,90.4008281",N/A,N/A,N/A,N/A,OpenStreetMap
Fireflies,Restaurant,,Dhanmondi,,,,,,23.7529227,90.3693385,"https://www.google.com/maps?q=23.7529227,90.3693385",N/A,N/A,N/A,N/A,OpenStreetMap
Firoj Tea Stall,Cafe,teahouse,Mohammadpur,"12/A/14, Aziz Mohalla",01956702878,,,,23.768372,90.3623912,"https://www.google.com/maps?q=23.768372,90.3623912",N/A,N/A,N/A,N/A,OpenStreetMap
Fish & Co.,Seafood Restaurant,Western / Continental,Gulshan 1,"Plot-6, Ground Floor, Block-SW, 23 Gulshan Ave",+880 1729-066422,N/A,1:00 PM – 5:30 AM,N/A,,,N/A,4.3,3808,,"Singapore seafood chain, fish & chips, Caesar salad, mussels, paella, late night",
Fish & Meet,Restaurant,,Bashabo,,,,,,23.7612452,90.4362474,"https://www.google.com/maps?q=23.7612452,90.4362474",N/A,N/A,N/A,N/A,OpenStreetMap
Five Star,Restaurant,,Other Dhaka,,,,,,23.7416988,90.4114171,"https://www.google.com/maps?q=23.7416988,90.4114171",N/A,N/A,N/A,N/A,OpenStreetMap
Five Star Hotel & Restaurant Dhaka chart and Coxs Bazar,Restaurant,,Mughda,,,,,,23.744043,90.4258802,"https://www.google.com/maps?q=23.744043,90.4258802",N/A,N/A,N/A,N/A,OpenStreetMap
Five Star cp,Fast Food,chicken,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Five star chicken,Fast Food,,Eskaton,,,,,,23.7561791,90.4112459,"https://www.google.com/maps?q=23.7561791,90.4112459",N/A,N/A,N/A,N/A,OpenStreetMap
Fizza Canteen,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Flair at Crowne Plaza,Buffet Restaurant,International / Fine Dining,Gulshan 2,"Lane No. 4, Gulshan 2",+880 1966-662125,N/A,Open 24 hours,N/A,,,N/A,4.7,44,,"24th floor hotel buffet, panoramic city view, live cooking",
Flambe Restaurent,Restaurant,,Gulshan,,,,,,23.7945282,90.4102855,"https://www.google.com/maps?q=23.7945282,90.4102855",N/A,N/A,N/A,N/A,OpenStreetMap
Flavour with Fire,Restaurant,,Mohammadpur,,,,,,23.7617683,90.3610079,"https://www.google.com/maps?q=23.7617683,90.3610079",N/A,N/A,N/A,N/A,OpenStreetMap
Food Chemistry,Restaurant,,Mirpur,,,,,,23.792563,90.3653241,"https://www.google.com/maps?q=23.792563,90.3653241",N/A,N/A,N/A,N/A,OpenStreetMap
"Food Corner, Fast food restaurant, Daina Cinema Complex, New Jurain, Dhaka",Food Court,,Postogola,,,,,,23.6916098,90.4326287,"https://www.google.com/maps?q=23.6916098,90.4326287",N/A,N/A,N/A,N/A,OpenStreetMap
Food Court,Fast Food,,Mirpur,,,,,,23.807601,90.3615959,"https://www.google.com/maps?q=23.807601,90.3615959",N/A,N/A,N/A,N/A,OpenStreetMap
Food Craze,Restaurant,,Jatrabari,,,,,,23.7028659,90.4350019,"https://www.google.com/maps?q=23.7028659,90.4350019",N/A,N/A,N/A,N/A,OpenStreetMap
Food Crispy Chicken,Fast Food,,Motijheel,Fakirapool Road,,,,,23.7329274,90.4152386,"https://www.google.com/maps?q=23.7329274,90.4152386",N/A,N/A,N/A,N/A,OpenStreetMap
Food Dhamaka,Restaurant,,Uttara,"Azompur Rail Gate, Sha Kabir Mazar Road, Uttara","+8801674303531, +8801676789755",,,,23.8675026,90.4065578,"https://www.google.com/maps?q=23.8675026,90.4065578",N/A,N/A,N/A,N/A,OpenStreetMap
Food Engineering,Restaurant,,Mirpur,,,,,,23.8183896,90.3657447,"https://www.google.com/maps?q=23.8183896,90.3657447",N/A,N/A,N/A,N/A,OpenStreetMap
Food Fancy,Restaurant,,Unknown,korail,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Food Festa,Restaurant,,Jatrabari,,,,,,23.7049765,90.4347482,"https://www.google.com/maps?q=23.7049765,90.4347482",N/A,N/A,N/A,N/A,OpenStreetMap
Food File,Cafe,,Other Dhaka,,,,,,23.7383159,90.3757769,"https://www.google.com/maps?q=23.7383159,90.3757769",N/A,N/A,N/A,N/A,OpenStreetMap
Food Gardan,Fast Food,,Elephant Road,Shahid Janani Jahanara Imam Sarani,,,10:00-20:00,,23.7345979,90.3848465,"https://www.google.com/maps?q=23.7345979,90.3848465",N/A,N/A,N/A,N/A,OpenStreetMap
Food Gear,Cafe,,Mohammadpur,,,,,,23.7645802,90.3592832,"https://www.google.com/maps?q=23.7645802,90.3592832",N/A,N/A,N/A,N/A,OpenStreetMap
Food Haven,Fast Food,,Mirpur,,,,,,23.8075432,90.3615656,"https://www.google.com/maps?q=23.8075432,90.3615656",N/A,N/A,N/A,N/A,OpenStreetMap
Food Island,Casual Dining,Western / Fast Food,Mirpur-12 / Section 12,"House-12, Road-05, Block-Dha, Section 12",+880 1950-935708,N/A,4:00 PM – 11:30 PM,N/A,23.8226,90.3637,N/A,4.5,13,,"Budget street food, BBQ burger, chicken wings",
Food Kingdom Restaurant,Restaurant,,Lalbagh,,,,,,23.7123814,90.3806214,"https://www.google.com/maps?q=23.7123814,90.3806214",N/A,N/A,N/A,N/A,OpenStreetMap
Food Land Bakery,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
"Food Land Cafe - Wari, Restaurant, Bokul-Tola Complex,  Folder St, Dhaka",Restaurant,,Motijheel,,,,,,23.7202443,90.4180611,"https://www.google.com/maps?q=23.7202443,90.4180611",N/A,N/A,N/A,N/A,OpenStreetMap
Food Lounge BD,Restaurant,,Mohammadpur,,,,,,23.7628717,90.362817,"https://www.google.com/maps?q=23.7628717,90.362817",N/A,N/A,N/A,N/A,OpenStreetMap
Food Mohol,Restaurant,,Other Dhaka,,,,,,23.8469282,90.4814464,"https://www.google.com/maps?q=23.8469282,90.4814464",N/A,N/A,N/A,N/A,OpenStreetMap
Food Paradise,Fast Food,,Mirpur,,,,,,23.8100219,90.3652674,"https://www.google.com/maps?q=23.8100219,90.3652674",N/A,N/A,N/A,N/A,OpenStreetMap
Food Plate,Fast Food,,Mirpur,,,,,,23.8062218,90.3737533,"https://www.google.com/maps?q=23.8062218,90.3737533",N/A,N/A,N/A,N/A,OpenStreetMap
Food Plaza,Restaurant,,Mohammadpur,,,,,,23.7629263,90.3624878,"https://www.google.com/maps?q=23.7629263,90.3624878",N/A,N/A,N/A,N/A,OpenStreetMap
Food Republic,Restaurant,,Gulshan,,,,,,23.7932487,90.4056407,"https://www.google.com/maps?q=23.7932487,90.4056407",N/A,N/A,N/A,N/A,OpenStreetMap
Food Station,Restaurant,,Pallabi,,,,,,23.8361807,90.3766477,"https://www.google.com/maps?q=23.8361807,90.3766477",N/A,N/A,N/A,N/A,OpenStreetMap
Food Trap,Restaurant,,Mohammadpur,,,,,,23.7627944,90.3624717,"https://www.google.com/maps?q=23.7627944,90.3624717",N/A,N/A,N/A,N/A,OpenStreetMap
Food Valley (Vooter Mela),Casual Dining,Bengali / Mughlai,Mirpur-11,"Ahmed Food Plaza, 22 Av 2",+880 1722-498163,N/A,11:30 AM – 10:30 PM,N/A,23.8181,90.3637,N/A,4,940,৳৳ Mid-range,"Bengali, party centre, prawn, fried rice",
Food Village,Restaurant,regional,Elephant Road,,,,09:00-22:00,,23.7351899,90.3850207,"https://www.google.com/maps?q=23.7351899,90.3850207",N/A,N/A,N/A,N/A,OpenStreetMap
Food land Bakery,Restaurant,,Motijheel,"20, outer circular Road",,,10:00-22:00,,23.7404502,90.4199385,"https://www.google.com/maps?q=23.7404502,90.4199385",N/A,N/A,N/A,N/A,OpenStreetMap
Food locker,Fast Food,,Mirpur,,,,,,23.7989581,90.3530509,"https://www.google.com/maps?q=23.7989581,90.3530509",N/A,N/A,N/A,N/A,OpenStreetMap
Food palace,Restaurant,,Niketan,,,,,,23.7744246,90.4147012,"https://www.google.com/maps?q=23.7744246,90.4147012",N/A,N/A,N/A,N/A,OpenStreetMap
Foodictedd,Fast Food,,Rampura,"1, Road 11",01784-708028,,"Mo-Th, Sa, Su 2:00-10:00 PM",,23.7598906,90.4296369,"https://www.google.com/maps?q=23.7598906,90.4296369",N/A,N/A,N/A,N/A,OpenStreetMap
Foodland,Restaurant,,Motijheel,,,,,,23.7202517,90.4181059,"https://www.google.com/maps?q=23.7202517,90.4181059",N/A,N/A,N/A,N/A,OpenStreetMap
Foods Club Restaurant,Restaurant,,Rampura,"464, DIT Road",,,,,23.7663229,90.421836,"https://www.google.com/maps?q=23.7663229,90.421836",N/A,N/A,N/A,N/A,OpenStreetMap
Fool's Diner,Restaurant,,Gulshan,"67/C, সড়ক ১৩বি",+80 1790-129635,,,,23.7907399,90.4075472,"https://www.google.com/maps?q=23.7907399,90.4075472",N/A,N/A,N/A,N/A,OpenStreetMap
Foreman's Kitchen,Restaurant,,Aftabnagar,,,,,,23.7591442,90.4435108,"https://www.google.com/maps?q=23.7591442,90.4435108",N/A,N/A,N/A,N/A,OpenStreetMap
Fork Wave,Restaurant,pizza;burger;chinese;asian,Unknown,"Lift 1, House 1, Road 18, Sector 7, রবীন্দ্র সরণী",+8801301448866,www.facebook.com/forkwave,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Formosa QQ,Restaurant,,Mohammadpur,,,,,,23.7628852,90.3603246,"https://www.google.com/maps?q=23.7628852,90.3603246",N/A,N/A,N/A,N/A,OpenStreetMap
Fortuna Fried Chicken,Fast Food,international,Hazaribagh,"75, Rd #5, Shatmasjid Road, Dhanmondi",,http://www.ffcbd.com,,,23.7418201,90.3738082,"https://www.google.com/maps?q=23.7418201,90.3738082",N/A,N/A,N/A,N/A,OpenStreetMap
Fortune Cafe,Cafe,,Other Dhaka,,,,,,23.8472892,90.4789178,"https://www.google.com/maps?q=23.8472892,90.4789178",N/A,N/A,N/A,N/A,OpenStreetMap
Four Season,Restaurant,,Rayer Bazar,,,,,,23.7514014,90.3679886,"https://www.google.com/maps?q=23.7514014,90.3679886",N/A,N/A,N/A,N/A,OpenStreetMap
Four Seasons,Restaurant,,Mirpur,,,,"Mo-Su 00:00-15:30,18:29-22:30",,23.8158363,90.3659642,"https://www.google.com/maps?q=23.8158363,90.3659642",N/A,N/A,N/A,N/A,OpenStreetMap
Four Seasons Restaurant,Casual Dining,Chinese / Thai / Asian Fusion,Mirpur-11,"BSCIC Electronics Complex, Begum Rokeya Ave",+880 1709-678170,N/A,"12:00 PM – 3:30 PM, 6:30 PM – 10:30 PM",N/A,23.8181,90.3637,N/A,4,75,,"Chinese, seafood, fried rice, sizzling",
Frends Restaurant,Restaurant,,Dhanmondi,,,,,,23.752471,90.3805324,"https://www.google.com/maps?q=23.752471,90.3805324",N/A,N/A,N/A,N/A,OpenStreetMap
Fresh Chicken,Restaurant,,Malibagh,,,,,,23.7476253,90.4283516,"https://www.google.com/maps?q=23.7476253,90.4283516",N/A,N/A,N/A,N/A,OpenStreetMap
Fresh Juice,Fast Food,juice,Mirpur,,,,,,23.8178082,90.3658841,"https://www.google.com/maps?q=23.8178082,90.3658841",N/A,N/A,N/A,N/A,OpenStreetMap
Fresh Pizza,Pizza Restaurant,Western / Grill & Steak,Sector 5,"House: 43, Road: 18",+880 1715-115055,N/A,10:00 AM – 11:00 PM,N/A,23.868,90.394,N/A,4.4,175,,"Budget pizza, BBQ, Mexican hot, thin crust, affordable",
Friends Coffee,Restaurant,,Malibagh,,,,,,23.7520809,90.4220805,"https://www.google.com/maps?q=23.7520809,90.4220805",N/A,N/A,N/A,N/A,OpenStreetMap
Fry Bucket,Restaurant,,Mohammadpur,,,,,,23.7636977,90.3630719,"https://www.google.com/maps?q=23.7636977,90.3630719",N/A,N/A,N/A,N/A,OpenStreetMap
Fry Town,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Fu Wang Sharma,Fast Food,,Mohammadpur,Mirpur Road,,,Mo-Su 09:00-21:00,,23.7559214,90.3753263,"https://www.google.com/maps?q=23.7559214,90.3753263",N/A,N/A,N/A,N/A,OpenStreetMap
Fuchka Fest,Restaurant,,Demra,,,,,,23.7247503,90.4611306,"https://www.google.com/maps?q=23.7247503,90.4611306",N/A,N/A,N/A,N/A,OpenStreetMap
Fuoca,Restaurant,,Other Dhaka,,,,,,23.7420841,90.4102046,"https://www.google.com/maps?q=23.7420841,90.4102046",N/A,N/A,N/A,N/A,OpenStreetMap
Fuoco,Fast Food,,Mirpur,,,,,,23.8023742,90.3532845,"https://www.google.com/maps?q=23.8023742,90.3532845",N/A,N/A,N/A,N/A,OpenStreetMap
Fuoco - Mirpur 1,Casual Dining,Western / Fast Food,Mirpur-1,"Mosjidul Akbar Eidgah Field, Zoo Road",+880 1978-370555,N/A,12:30 PM – 11:00 PM,N/A,23.8009,90.3637,N/A,4.4,1848,৳৳ Mid-range,"Steaks, chicken wings, naga chicken, casual",
Fuoco Flagship,Fast Food,Western / Grill & Steak,Sector 11,Gareeb-e-Newaz Ave,+880 1978-370555,N/A,12:00 PM – 10:30 PM,N/A,23.855,90.404,N/A,4.3,875,,"Naga meatbox, chicken platter, steak, burger, wings",
Fuoco Update,Restaurant,,Mohammadpur,,,,,,23.763575,90.3623678,"https://www.google.com/maps?q=23.763575,90.3623678",N/A,N/A,N/A,N/A,OpenStreetMap
Fuska Bari,Fast Food,,Mirpur,,,,,,23.8096904,90.3698144,"https://www.google.com/maps?q=23.8096904,90.3698144",N/A,N/A,N/A,N/A,OpenStreetMap
Fuwang Foods,Fast Food,asian,Pallabi,,,,,,23.8246261,90.371412,"https://www.google.com/maps?q=23.8246261,90.371412",N/A,N/A,N/A,N/A,OpenStreetMap
G.O.A.T,Kebab / Turkish / Middle Eastern,Turkish / Middle Eastern,Banani (Gulshan adj.),"Block E, House 47, Road No 13",+880 1703-377567,N/A,12:00 PM – 11:00 PM,N/A,,,N/A,3.9,147,৳ Budget,"Budget Turkish, lamachun, pide, kabab, affordable, cozy small space",
GOLPO KOTHA,Restaurant,,Mohammadpur,,,,,,23.763357,90.3615872,"https://www.google.com/maps?q=23.763357,90.3615872",N/A,N/A,N/A,N/A,OpenStreetMap
GRIND HOUSE MUSIC CAFE,Cafe,,Malibagh,"368/b, Taltola Market Road",+8801680242691,https://foodpanda.com.bd/,Mo-Su 09:00-23:00,,23.7510619,90.4238125,"https://www.google.com/maps?q=23.7510619,90.4238125",N/A,N/A,N/A,N/A,OpenStreetMap
GSB Canteen,Food Court,,Other Dhaka,,,,,,23.7361427,90.4067393,"https://www.google.com/maps?q=23.7361427,90.4067393",N/A,N/A,N/A,N/A,OpenStreetMap
Galleria Restaurant & Cafe,Casual Dining,Café / Bakery / Dessert,Mirpur-12 / Pallabi,"2nd Floor, City Club Market, Road No. 01",,N/A,11:00 AM – 11:00 PM,N/A,23.8244,90.3637,N/A,4.1,814,৳৳ Mid-range,"City club ground view, multi-cuisine, cafe",
Gaosia Restrurent,Restaurant,"burger,Pizza,Chinis,",Elephant Road,Elephant road,,,09:00-22:00,,23.7356233,90.385598,"https://www.google.com/maps?q=23.7356233,90.385598",N/A,N/A,N/A,N/A,OpenStreetMap
Garden Bistro,Casual Dining,Multi-cuisine,Sector 13 / Sector 14,"23, Plot 03, Road (near sector 14)",+880 1977-115133,N/A,12:00 PM – 10:00 PM,N/A,23.855,90.404,N/A,2.7,77,,"Pond décor, chicken wings, café, aesthetic, entry fee 500tk",
Garden Cafe,Restaurant,,Malibagh,,,,,,23.7517812,90.4222258,"https://www.google.com/maps?q=23.7517812,90.4222258",N/A,N/A,N/A,N/A,OpenStreetMap
Garden Oyesis,Restaurant,,Bashundhara,,,,,,23.813054,90.4249153,"https://www.google.com/maps?q=23.813054,90.4249153",N/A,N/A,N/A,N/A,OpenStreetMap
Garden Ship,Restaurant,,Mohammadpur,,,,,,23.7640979,90.364995,"https://www.google.com/maps?q=23.7640979,90.364995",N/A,N/A,N/A,N/A,OpenStreetMap
Garlic & Genger,Restaurant,,Bashundhara,,,,,,23.8140865,90.4230527,"https://www.google.com/maps?q=23.8140865,90.4230527",N/A,N/A,N/A,N/A,OpenStreetMap
Garlic genger,Restaurant,,Bashundhara,,,,,,23.8136783,90.4237792,"https://www.google.com/maps?q=23.8136783,90.4237792",N/A,N/A,N/A,N/A,OpenStreetMap
Gausiya Hotel & Restaurant,Restaurant,,Old Dhaka,Alauddin Road,,,Mo-Su 09:00-02:00,,23.7217077,90.4058696,"https://www.google.com/maps?q=23.7217077,90.4058696",N/A,N/A,N/A,N/A,OpenStreetMap
Gausiya Hotel & Restaurant,Restaurant,,Motijheel,Outer Circular Road,,,Mo-Su 07:00-12:00,,23.7346801,90.4175291,"https://www.google.com/maps?q=23.7346801,90.4175291",N/A,N/A,N/A,N/A,OpenStreetMap
Gausul Azam Restaurant,Restaurant,regional,Elephant Road,,,,Gause Pak Restaurant,,23.7356007,90.3855839,"https://www.google.com/maps?q=23.7356007,90.3855839",N/A,N/A,N/A,N/A,OpenStreetMap
Gazi Biriyani,Restaurant,,Mirpur,,,,,,23.8059952,90.3744891,"https://www.google.com/maps?q=23.8059952,90.3744891",N/A,N/A,N/A,N/A,OpenStreetMap
Gazi Restora,Restaurant,regional,Mirpur,Road 8,,,Mo-Su 06:00-23:00,,23.8061373,90.3607524,"https://www.google.com/maps?q=23.8061373,90.3607524",N/A,N/A,N/A,N/A,OpenStreetMap
Gelato,Restaurant,ice_cream,Hazaribagh,,,,,,23.744525,90.372092,"https://www.google.com/maps?q=23.744525,90.372092",N/A,N/A,N/A,N/A,OpenStreetMap
Georges Cafe,Cafe,,Other Dhaka,,,,,,23.8593786,90.4006136,"https://www.google.com/maps?q=23.8593786,90.4006136",N/A,N/A,N/A,N/A,OpenStreetMap
Ghoroa Fast Food,Fast Food,,Karwan Bazar,,,,,,23.7523837,90.4052285,"https://www.google.com/maps?q=23.7523837,90.4052285",N/A,N/A,N/A,N/A,OpenStreetMap
Ghoroa Hotel,Restaurant,,Old Dhaka,"51, Jonson Road",,,Mo-Su 07:00-23:00,,23.7115538,90.4117049,"https://www.google.com/maps?q=23.7115538,90.4117049",N/A,N/A,N/A,N/A,OpenStreetMap
Ghoroa Khabar,Restaurant,,Other Dhaka,,,,,,23.7895812,90.3881033,"https://www.google.com/maps?q=23.7895812,90.3881033",N/A,N/A,N/A,N/A,OpenStreetMap
Ghoroa Restore & Hotel,Restaurant,,Motijheel,Outer Circular Road,,,Mo-Su 07:00-23:00,,23.7316905,90.4206171,"https://www.google.com/maps?q=23.7316905,90.4206171",N/A,N/A,N/A,N/A,OpenStreetMap
Ghorowa Khabar Hotel,Restaurant,,Mirpur,,,,,,23.8060555,90.3744532,"https://www.google.com/maps?q=23.8060555,90.3744532",N/A,N/A,N/A,N/A,OpenStreetMap
Gilders Bake & Shop,Restaurant,,Motijheel,Outer Circular Road,,,Mo-Su 10:00-22:00,,23.7315563,90.4207539,"https://www.google.com/maps?q=23.7315563,90.4207539",N/A,N/A,N/A,N/A,OpenStreetMap
Ginza,Restaurant,asian,Gulshan,"25, সড়ক ১১",,,,,23.7901079,90.408093,"https://www.google.com/maps?q=23.7901079,90.408093",N/A,N/A,N/A,N/A,OpenStreetMap
Glazed,Restaurant,donut,Hazaribagh,,,,,,23.7446035,90.3721018,"https://www.google.com/maps?q=23.7446035,90.3721018",N/A,N/A,N/A,N/A,OpenStreetMap
Global Trading,Restaurant,,Kafrul,,,,,,23.791362,90.387984,"https://www.google.com/maps?q=23.791362,90.387984",N/A,N/A,N/A,N/A,OpenStreetMap
Gloria Jean's,Cafe,coffee_shop,Unknown,"House No 2B, Block- B, Road 71",+8801929333999,http://gloriajeanscoffees.com,24/7,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Gloria Jean's Coffees,Café / Coffee Shop,Western / Continental,Gulshan 2,"Block-B, House No 88, 2B Rd No 71",+880 1929-333999,N/A,10:00 AM – 4:00 AM,N/A,,,N/A,4.4,7560,৳৳৳ Premium,"Premium coffee chain, truffle burger, tiramisu chiller, huge reviews, late night",
Gloria Jeans Coffee,Cafe,Coffee_shop;regional,Dhanmondi,"67 (New), Satmasjid Road",,,,,23.7495419,90.3687507,"https://www.google.com/maps?q=23.7495419,90.3687507",N/A,N/A,N/A,N/A,OpenStreetMap
Gloria Jean’s Coffee,Cafe,,Gulshan,,,,,,23.7791759,90.4164645,"https://www.google.com/maps?q=23.7791759,90.4164645",N/A,N/A,N/A,N/A,OpenStreetMap
Glorious Restaurant,Restaurant,,Shahbagh,কাঁটাবন রোড,,,,,23.7385031,90.390705,"https://www.google.com/maps?q=23.7385031,90.390705",N/A,N/A,N/A,N/A,OpenStreetMap
Gojo Ramen,Restaurant,japanese,Mohammadpur,"15/6, সলিমুল্লাহ রোড",+880 1317-840100,,,,23.7634536,90.3621703,"https://www.google.com/maps?q=23.7634536,90.3621703",N/A,N/A,N/A,N/A,OpenStreetMap
Golden Chimney,Restaurant,,Shahbagh,,,,,,23.7460696,90.3929849,"https://www.google.com/maps?q=23.7460696,90.3929849",N/A,N/A,N/A,N/A,OpenStreetMap
